customer_id,total_orders,total_revenue,average_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,repeat_customer_flag
13183,15,7036.18,469.08,2010-03-14,2011-12-02,8,1
17975,24,7010.43,292.1,2010-08-06,2011-11-24,16,1
16938,9,6995.36,777.26,2010-02-17,2011-12-01,9,1
13831,18,6993.54,388.53,2009-12-10,2011-11-23,17,1
12662,20,6988.02,349.4,2010-04-01,2011-12-09,1,1
16717,14,6970.93,497.92,2009-12-07,2011-11-16,24,1
13552,22,6948.92,315.86,2010-02-19,2011-10-04,67,1
15674,13,6948.23,534.48,2009-12-08,2011-09-27,74,1
16265,12,6935.17,577.93,2010-10-28,2011-11-30,10,1
16187,15,6911.44,460.76,2011-02-28,2011-11-08,32,1
13520,11,6909.4,628.13,2009-12-17,2011-10-12,59,1
12749,9,6897.36,766.37,2010-07-06,2011-12-06,4,1
16170,20,6869.0,343.45,2010-02-18,2011-10-20,51,1
15129,23,6860.18,298.27,2010-04-08,2011-10-20,51,1
18231,28,6854.17,244.79,2010-01-10,2011-05-31,193,1
16401,23,6849.15,297.79,2010-06-02,2011-12-08,2,1
12613,10,6817.37,681.74,2009-12-14,2011-10-13,58,1
12830,6,6814.64,1135.77,2011-06-21,2011-11-02,38,1
16145,19,6805.44,358.18,2010-05-04,2011-12-01,9,1
15413,5,6798.72,1359.74,2009-12-01,2010-01-17,692,1
12417,20,6797.41,339.87,2009-12-06,2011-12-06,4,1
14401,22,6795.9,308.9,2009-12-14,2011-12-05,5,1
15750,18,6793.51,377.42,2009-12-01,2011-12-07,3,1
16456,13,6788.34,522.18,2010-03-29,2011-09-01,100,1
13993,19,6775.71,356.62,2009-12-03,2011-10-28,43,1
12779,14,6722.27,480.16,2009-12-03,2011-11-02,38,1
15321,12,6709.73,559.14,2010-02-03,2011-09-30,71,1
14844,10,6702.43,670.24,2010-04-12,2011-10-07,64,1
14388,16,6701.0,418.81,2010-01-20,2011-11-29,11,1
12913,13,6700.86,515.45,2009-12-01,2011-12-05,5,1
13734,4,6695.69,1673.92,2010-04-16,2010-07-19,509,1
16497,23,6695.28,291.1,2009-12-03,2011-10-21,50,1
18118,29,6693.13,230.8,2010-11-23,2011-11-29,11,1
13384,11,6680.83,607.35,2010-07-27,2011-11-09,31,1
17700,14,6679.97,477.14,2009-12-01,2011-11-23,17,1
14702,29,6679.23,230.32,2009-12-10,2011-12-08,2,1
14461,13,6676.91,513.61,2010-01-18,2011-07-14,149,1
17001,19,6640.8,349.52,2010-03-25,2011-12-09,1,1
13953,12,6640.68,553.39,2009-12-11,2011-12-02,8,1
14440,13,6638.73,510.67,2009-12-02,2011-12-01,9,1
14562,26,6638.15,255.31,2010-02-07,2011-12-06,4,1
13394,19,6621.7,348.51,2009-12-01,2011-12-08,2,1
12626,9,6620.48,735.61,2011-01-17,2011-11-16,24,1
17819,12,6612.52,551.04,2009-12-13,2011-09-29,72,1
12843,30,6583.36,219.45,2009-12-13,2011-10-05,66,1
13015,11,6579.78,598.16,2010-04-15,2011-10-17,54,1
13883,15,6560.02,437.33,2009-12-08,2011-11-29,11,1
12836,15,6559.73,437.32,2009-12-01,2011-10-11,60,1
14766,11,6556.13,596.01,2010-06-06,2011-12-01,9,1
15332,6,6553.74,1092.29,2010-07-14,2010-12-08,367,1
15980,7,6543.68,934.81,2010-06-01,2011-09-12,89,1
14855,7,6520.3,931.47,2010-04-08,2011-08-12,120,1
14221,17,6517.49,383.38,2010-04-06,2011-10-28,43,1
17838,13,6507.5,500.58,2010-03-19,2011-11-13,27,1
12823,18,6501.5,361.19,2010-01-29,2011-09-26,75,1
17419,18,6500.52,361.14,2010-01-25,2011-11-28,12,1
18061,28,6488.97,231.75,2009-12-04,2011-11-18,22,1
13317,19,6486.09,341.37,2009-12-13,2011-10-04,67,1
17873,18,6470.28,359.46,2009-12-16,2011-09-20,81,1
14154,8,6460.7,807.59,2010-01-13,2011-04-14,240,1
16940,8,6427.66,803.46,2009-12-08,2011-10-18,53,1
16655,13,6423.26,494.1,2010-01-31,2011-11-22,18,1
12656,8,6407.83,800.98,2010-05-26,2011-11-22,18,1
15514,18,6392.06,355.11,2009-12-04,2011-11-27,13,1
18094,13,6391.52,491.66,2010-01-07,2011-09-19,82,1
12406,5,6390.36,1278.07,2010-01-11,2011-11-17,23,1
14390,13,6373.73,490.29,2010-10-10,2011-11-29,11,1
12356,6,6371.73,1061.95,2010-10-11,2011-11-17,23,1
14227,15,6368.71,424.58,2010-02-08,2011-11-13,27,1
12484,12,6354.1,529.51,2010-01-27,2011-11-07,33,1
13590,18,6336.04,352.0,2009-12-01,2011-11-28,12,1
18245,20,6324.98,316.25,2010-03-08,2011-12-02,8,1
14180,33,6319.25,191.49,2010-06-09,2011-11-29,11,1
13654,11,6308.0,573.45,2009-12-02,2011-10-27,44,1
16710,22,6291.77,285.99,2009-12-04,2011-11-20,20,1
15480,5,6279.0,1255.8,2010-02-01,2011-08-15,117,1
13136,13,6274.56,482.66,2009-12-08,2011-10-14,57,1
13615,8,6272.53,784.07,2010-01-28,2011-01-25,319,1
14004,11,6258.45,568.95,2010-09-30,2011-10-27,44,1
15369,11,6251.26,568.3,2009-12-08,2010-08-04,493,1
12497,3,6248.5,2082.83,2010-03-05,2011-09-19,82,1
17799,20,6246.93,312.35,2009-12-13,2011-11-17,23,1
16735,14,6217.41,444.1,2009-12-08,2011-09-22,79,1
13230,30,6213.46,207.12,2010-03-18,2011-12-05,5,1
15673,9,6204.32,689.37,2010-02-22,2011-09-12,89,1
13334,5,6201.8,1240.36,2010-02-25,2011-09-18,83,1
16103,22,6191.71,281.44,2010-01-08,2011-12-02,8,1
16156,20,6188.18,309.41,2009-12-02,2011-12-01,9,1
14534,26,6187.66,237.99,2010-03-15,2011-12-07,3,1
14907,16,6165.79,385.36,2010-04-16,2011-12-06,4,1
17669,10,6142.35,614.24,2010-04-01,2011-10-28,43,1
13266,19,6135.04,322.9,2009-12-17,2011-11-28,12,1
14852,18,6132.43,340.69,2010-03-05,2011-10-12,59,1
13935,3,6116.92,2038.97,2010-02-25,2010-04-22,597,1
14560,44,6114.03,138.96,2009-12-02,2011-12-02,8,1
18178,11,6103.74,554.89,2010-02-18,2011-08-03,129,1
14530,16,6088.87,380.55,2010-01-21,2011-11-14,26,1
17509,8,6083.64,760.45,2011-10-07,2011-10-13,58,1
16954,20,6081.88,304.09,2010-01-18,2011-12-09,1,1
12664,11,6070.04,551.82,2009-12-13,2011-12-01,9,1
17644,20,6028.6,301.43,2010-02-16,2011-12-08,2,1
13658,9,6025.5,669.5,2010-02-05,2011-11-30,10,1
15372,8,6017.06,752.13,2010-02-14,2011-07-25,138,1
15202,3,6001.49,2000.5,2010-10-15,2010-10-15,421,1
12835,41,5996.83,146.26,2009-12-03,2010-10-08,428,1
15755,17,5993.12,352.54,2009-12-04,2011-11-29,11,1
14105,5,5988.83,1197.77,2009-12-18,2011-04-14,240,1
17457,14,5984.81,427.49,2009-12-07,2011-08-05,127,1
17491,17,5981.07,351.83,2010-04-28,2011-12-08,2,1
17625,8,5978.9,747.36,2009-12-15,2011-11-21,19,1
14535,9,5973.23,663.69,2010-02-24,2011-10-10,61,1
15785,16,5969.93,373.12,2009-12-15,2011-11-07,33,1
14918,9,5955.81,661.76,2010-04-08,2011-08-16,116,1
12500,19,5955.21,313.43,2010-02-04,2011-11-16,24,1
14257,9,5954.45,661.61,2010-03-01,2011-10-06,65,1
17685,12,5907.47,492.29,2010-02-11,2011-11-23,17,1
15971,18,5902.83,327.94,2009-12-08,2011-11-22,18,1
12455,10,5879.95,588.0,2009-12-18,2011-09-27,74,1
18065,29,5866.63,202.3,2009-12-09,2011-12-04,6,1
14210,16,5861.52,366.34,2010-01-06,2011-08-26,106,1
17146,13,5852.64,450.2,2010-02-02,2011-08-26,106,1
16011,29,5838.96,201.34,2009-12-01,2011-12-01,9,1
14112,13,5834.59,448.81,2010-02-23,2011-11-17,23,1
14189,16,5814.39,363.4,2010-11-16,2011-12-07,3,1
13769,20,5800.42,290.02,2009-12-16,2011-12-07,3,1
12910,13,5796.52,445.89,2010-03-28,2011-11-16,24,1
17069,14,5794.28,413.88,2009-12-03,2011-11-11,29,1
18075,20,5783.29,289.16,2010-07-29,2011-11-16,24,1
17672,7,5778.63,825.52,2010-01-26,2011-10-20,51,1
14099,20,5750.91,287.55,2009-12-10,2011-11-23,17,1
15485,7,5750.51,821.5,2009-12-01,2011-11-09,31,1
17863,12,5745.2,478.77,2010-02-25,2011-10-11,60,1
16316,13,5744.91,441.92,2010-08-03,2011-10-06,65,1
12615,8,5740.98,717.62,2010-03-18,2011-12-07,3,1
13771,9,5728.82,636.54,2010-02-25,2011-10-06,65,1
13870,15,5712.08,380.81,2010-02-08,2011-12-07,3,1
16607,25,5706.87,228.27,2010-04-29,2011-11-22,18,1
17651,16,5703.52,356.47,2010-07-01,2011-11-28,12,1
16279,9,5698.28,633.14,2010-04-22,2011-11-18,22,1
16458,30,5690.89,189.7,2010-05-26,2011-12-07,3,1
13157,9,5687.36,631.93,2010-03-08,2011-10-21,50,1
12727,10,5679.53,567.95,2010-02-23,2011-11-29,11,1
12633,7,5678.16,811.17,2010-07-02,2011-10-12,59,1
13901,15,5676.34,378.42,2010-01-05,2011-09-28,73,1
16409,12,5652.74,471.06,2009-12-13,2011-11-03,37,1
15628,17,5652.26,332.49,2009-12-13,2011-12-05,5,1
13722,10,5635.41,563.54,2010-03-03,2011-07-31,132,1
12347,8,5633.32,704.16,2010-10-31,2011-12-07,3,1
13842,18,5629.91,312.77,2010-02-16,2011-10-12,59,1
16320,6,5628.99,938.16,2010-01-27,2011-06-20,173,1
16003,10,5613.83,561.38,2009-12-03,2011-11-10,30,1
18145,11,5609.74,509.98,2009-12-08,2011-11-27,13,1
16200,12,5608.1,467.34,2009-12-02,2011-12-05,5,1
16546,5,5606.47,1121.29,2010-09-23,2011-02-22,291,1
17059,9,5586.93,620.77,2010-01-26,2011-11-10,30,1
15228,6,5580.27,930.05,2010-07-28,2011-10-04,67,1
15854,21,5578.28,265.63,2009-12-10,2011-12-05,5,1
17203,10,5564.09,556.41,2010-11-16,2011-11-04,36,1
15527,23,5554.89,241.52,2009-12-15,2011-11-21,19,1
14572,11,5526.88,502.44,2010-03-28,2011-12-06,4,1
14732,19,5517.07,290.37,2009-12-09,2011-12-01,9,1
15898,25,5513.09,220.52,2009-12-11,2011-12-08,2,1
17092,11,5511.41,501.04,2010-02-02,2011-10-20,51,1
17204,9,5504.69,611.63,2010-06-10,2011-06-17,176,1
13115,10,5494.7,549.47,2010-04-19,2011-11-28,12,1
16609,7,5493.46,784.78,2011-04-01,2011-11-24,16,1
13593,14,5493.29,392.38,2010-03-02,2011-08-23,109,1
16393,23,5482.57,238.37,2009-12-01,2011-12-07,3,1
16992,13,5476.5,421.27,2010-02-11,2011-11-29,11,1
17512,18,5467.82,303.77,2009-12-10,2011-11-11,29,1
12480,7,5464.85,780.69,2010-07-20,2011-11-11,29,1
18198,17,5425.56,319.15,2011-01-07,2011-12-05,5,1
12378,2,5416.32,2708.16,2010-05-26,2011-08-02,130,1
14713,21,5414.71,257.84,2009-12-03,2011-11-30,10,1
14626,11,5410.92,491.9,2009-12-10,2011-11-16,24,1
14249,12,5400.46,450.04,2010-01-29,2010-10-25,411,1
17719,15,5396.04,359.74,2011-03-29,2011-11-02,38,1
17612,18,5394.86,299.71,2009-12-17,2011-10-17,54,1
13362,7,5394.07,770.58,2010-10-10,2011-11-30,10,1
13014,11,5381.08,489.19,2010-10-03,2011-11-29,11,1
14459,2,5375.74,2687.87,2010-02-26,2011-07-07,156,1
13495,10,5374.26,537.43,2009-12-07,2011-12-02,8,1
14442,7,5367.02,766.72,2010-01-18,2011-05-19,205,1
12362,11,5356.23,486.93,2009-12-01,2011-12-06,4,1
17567,9,5356.03,595.11,2010-09-24,2011-12-02,8,1
15641,12,5345.55,445.46,2009-12-06,2011-08-26,106,1
16008,15,5339.13,355.94,2010-03-19,2011-11-16,24,1
12708,18,5314.1,295.23,2009-12-18,2011-11-10,30,1
17584,6,5309.42,884.9,2010-01-25,2011-12-02,8,1
14081,10,5291.09,529.11,2009-12-10,2011-02-10,303,1
15394,11,5286.8,480.62,2009-12-15,2011-11-30,10,1
15152,14,5263.83,375.99,2010-01-07,2011-11-30,10,1
13931,11,5257.38,477.94,2009-12-03,2011-09-05,96,1
13975,12,5256.4,438.03,2010-02-02,2011-11-08,32,1
13107,9,5253.07,583.67,2010-02-04,2011-10-26,45,1
14930,6,5236.73,872.79,2010-04-12,2011-08-23,109,1
15722,11,5234.0,475.82,2010-03-09,2011-11-04,36,1
17061,11,5232.23,475.66,2011-04-21,2011-09-27,74,1
12422,17,5231.8,307.75,2009-12-18,2011-09-05,96,1
15606,17,5230.99,307.71,2010-03-02,2011-10-09,62,1
13763,3,5217.44,1739.15,2010-09-30,2011-10-07,64,1
15812,12,5201.47,433.46,2009-12-15,2011-08-24,108,1
14546,11,5184.84,471.35,2009-12-06,2011-12-04,6,1
16931,23,5184.27,225.4,2010-11-07,2011-12-04,6,1
17213,13,5182.3,398.64,2009-12-15,2011-10-30,41,1
12510,9,5178.02,575.34,2009-12-04,2011-07-20,143,1
17663,17,5175.83,304.46,2010-03-04,2011-11-14,26,1
15796,17,5171.63,304.21,2010-03-31,2011-12-08,2,1
12625,4,5164.88,1291.22,2010-04-22,2011-05-12,212,1
17157,19,5151.9,271.15,2009-12-04,2011-12-02,8,1
16153,11,5133.49,466.68,2010-05-26,2011-10-21,50,1
17346,26,5132.72,197.41,2010-04-18,2011-12-06,4,1
16308,7,5120.0,731.43,2009-12-15,2011-11-02,38,1
15443,14,5114.23,365.3,2010-03-07,2011-12-08,2,1
13329,8,5112.97,639.12,2009-12-04,2011-11-08,32,1
17519,15,5109.47,340.63,2009-12-01,2011-11-22,18,1
16919,24,5108.01,212.83,2010-08-19,2011-07-06,157,1
13523,6,5101.52,850.25,2010-11-02,2011-11-06,34,1
12483,19,5097.18,268.27,2010-01-31,2011-11-22,18,1
17402,23,5095.53,221.54,2009-12-16,2011-12-05,5,1
12594,15,5090.11,339.34,2010-03-03,2011-11-02,38,1
17861,18,5088.29,282.68,2009-12-10,2011-12-06,4,1
14493,10,5087.86,508.79,2010-03-08,2011-12-02,8,1
15367,11,5081.33,461.94,2009-12-10,2011-10-13,58,1
15529,12,5079.32,423.28,2010-11-10,2011-11-17,23,1
14307,10,5071.03,507.1,2009-12-07,2011-09-12,89,1
12395,15,5067.27,337.82,2010-04-16,2011-11-20,20,1
12432,5,5059.32,1011.86,2011-06-20,2011-10-28,43,1
18144,19,5058.0,266.21,2009-12-16,2011-12-02,8,1
17469,17,5051.25,297.13,2009-12-16,2011-11-23,17,1
17802,10,5046.42,504.64,2009-12-13,2011-09-18,83,1
12600,21,5043.92,240.19,2009-12-07,2011-11-11,29,1
13634,16,5033.77,314.61,2010-01-10,2011-11-06,34,1
12759,8,5020.74,627.59,2009-12-04,2011-10-18,53,1
16904,21,5014.06,238.76,2010-10-24,2011-12-05,5,1
12444,5,5005.46,1001.09,2011-06-21,2011-11-18,22,1
17084,3,5001.21,1667.07,2010-11-08,2011-11-04,36,1
14209,15,4993.27,332.88,2010-01-22,2011-11-29,11,1
14639,9,4978.96,553.22,2010-02-16,2011-10-18,53,1
13198,8,4974.23,621.78,2010-10-01,2011-11-29,11,1
12562,9,4966.92,551.88,2010-09-30,2011-12-01,9,1
17758,12,4964.03,413.67,2010-05-20,2011-11-20,20,1
16905,17,4961.17,291.83,2009-12-10,2011-12-04,6,1
12700,4,4939.99,1235.0,2011-05-08,2011-12-02,8,1
14970,12,4919.35,409.95,2010-02-14,2011-10-02,69,1
14825,24,4919.18,204.97,2010-04-06,2011-12-06,4,1
16143,12,4910.83,409.24,2009-12-10,2011-12-06,4,1
17314,17,4904.43,288.5,2009-12-03,2011-11-15,25,1
16255,15,4904.25,326.95,2010-01-24,2011-11-23,17,1
17406,13,4889.05,376.08,2009-12-06,2011-01-10,334,1
16986,11,4888.75,444.43,2010-02-04,2011-11-10,30,1
13021,17,4887.24,287.48,2009-12-05,2011-12-05,5,1
13659,12,4884.68,407.06,2010-02-17,2011-05-18,206,1
17596,13,4882.43,375.57,2009-12-15,2011-11-16,24,1
16686,16,4881.07,305.07,2009-12-06,2011-10-23,48,1
15379,8,4877.84,609.73,2010-11-04,2011-06-23,170,1
14107,11,4877.3,443.39,2009-12-09,2011-10-19,52,1
12688,1,4873.81,4873.81,2011-08-18,2011-08-18,114,0
17449,13,4868.15,374.47,2009-12-09,2011-12-07,3,1
17652,12,4867.72,405.64,2011-03-03,2011-11-14,26,1
14032,16,4850.27,303.14,2009-12-14,2011-12-07,3,1
13044,11,4848.05,440.73,2010-01-08,2011-02-21,292,1
13562,8,4838.18,604.77,2010-01-14,2011-09-19,82,1
12449,6,4835.89,805.98,2010-09-27,2011-11-17,23,1
17191,15,4820.45,321.36,2009-12-01,2011-11-11,29,1
14191,15,4817.66,321.18,2009-12-11,2011-12-08,2,1
13875,14,4814.37,343.88,2009-12-17,2011-10-17,54,1
15187,16,4777.18,298.57,2011-05-11,2011-12-08,2,1
15002,9,4769.73,529.97,2010-01-12,2011-08-16,116,1
13988,8,4757.8,594.73,2010-03-24,2011-11-20,20,1
12955,11,4757.16,432.47,2011-03-17,2011-12-08,2,1
17829,5,4756.74,951.35,2010-02-22,2011-02-14,299,1
17082,6,4732.03,788.67,2009-12-15,2011-11-06,34,1
16326,24,4721.25,196.72,2010-01-28,2011-12-04,6,1
14235,9,4717.99,524.22,2010-03-30,2011-09-25,76,1
13958,8,4709.23,588.65,2009-12-05,2010-11-25,380,1
12589,8,4695.66,586.96,2010-01-19,2011-11-11,29,1
15410,10,4685.72,468.57,2010-04-19,2011-09-16,85,1
16858,10,4668.28,466.83,2009-12-15,2010-12-06,369,1
13971,14,4667.57,333.4,2010-01-26,2011-11-21,19,1
16293,15,4657.95,310.53,2009-12-11,2011-11-18,22,1
15123,5,4656.17,931.23,2010-03-16,2011-12-02,8,1
15484,6,4652.1,775.35,2009-12-05,2011-12-08,2,1
17050,11,4648.59,422.6,2010-01-26,2011-09-04,97,1
14466,13,4646.9,357.45,2009-12-13,2011-11-10,30,1
12578,4,4642.45,1160.61,2010-09-22,2011-11-18,22,1
13124,4,4641.66,1160.41,2010-11-19,2011-09-11,90,1
15271,24,4640.29,193.35,2010-08-05,2011-12-02,8,1
18097,11,4627.92,420.72,2009-12-17,2011-12-02,8,1
17400,8,4623.28,577.91,2009-12-17,2011-08-05,127,1
17442,15,4620.3,308.02,2010-02-15,2011-11-03,37,1
12782,11,4618.24,419.84,2010-07-08,2011-12-05,5,1
14441,11,4611.69,419.24,2010-01-18,2011-12-09,1,1
15245,8,4610.84,576.36,2010-04-23,2011-07-28,135,1
12553,12,4608.75,384.06,2010-10-12,2011-12-01,9,1
13851,8,4606.46,575.81,2010-01-29,2011-09-05,96,1
18257,12,4600.15,383.35,2010-02-18,2011-10-31,40,1
17188,13,4592.93,353.3,2009-12-08,2011-11-28,12,1
16125,14,4581.7,327.26,2009-12-14,2010-12-07,368,1
17508,8,4579.23,572.4,2009-12-07,2011-03-04,281,1
15416,7,4572.82,653.26,2010-02-01,2011-10-06,65,1
13491,27,4566.56,169.13,2009-12-07,2011-10-19,52,1
13510,11,4558.29,414.39,2009-12-21,2011-12-08,2,1
15365,13,4557.13,350.55,2010-02-04,2011-11-14,26,1
17613,14,4544.55,324.61,2011-02-07,2011-11-17,23,1
13527,12,4541.29,378.44,2010-01-21,2011-11-06,34,1
13571,26,4537.26,174.51,2009-12-08,2011-11-27,13,1
14685,8,4536.64,567.08,2009-12-13,2010-05-12,577,1
12598,11,4534.09,412.19,2010-03-01,2011-11-30,10,1
14001,9,4530.09,503.34,2010-08-03,2011-10-25,46,1
14290,8,4516.56,564.57,2009-12-08,2011-11-28,12,1
17308,2,4511.76,2255.88,2010-09-13,2010-11-11,394,1
15680,10,4507.58,450.76,2009-12-02,2011-11-30,10,1
15764,8,4503.08,562.88,2010-08-18,2011-09-12,89,1
14625,11,4497.88,408.9,2009-12-16,2011-05-27,197,1
15122,11,4487.27,407.93,2010-03-30,2011-08-17,115,1
14701,15,4487.11,299.14,2010-01-24,2011-11-29,11,1
18064,11,4481.83,407.44,2010-02-01,2011-07-29,134,1
12916,7,4479.73,639.96,2010-01-24,2011-07-24,139,1
12627,7,4478.53,639.79,2011-07-22,2011-11-29,11,1
14648,15,4466.65,297.78,2009-12-10,2010-10-19,417,1
18069,11,4464.92,405.9,2010-02-28,2011-11-13,27,1
16912,15,4460.51,297.37,2009-12-09,2011-11-11,29,1
15240,12,4459.98,371.66,2009-12-05,2011-10-26,45,1
17220,21,4457.31,212.25,2010-01-20,2011-11-15,25,1
17682,11,4456.78,405.16,2010-03-08,2011-11-29,11,1
18093,8,4452.71,556.59,2010-03-31,2011-09-07,94,1
14341,18,4452.02,247.33,2009-12-01,2011-10-25,46,1
17754,13,4451.22,342.4,2009-12-11,2011-12-09,1,1
13435,9,4447.33,494.15,2010-07-27,2011-12-04,6,1
16098,14,4441.3,317.24,2009-12-15,2011-09-13,88,1
16218,13,4439.97,341.54,2010-05-27,2011-11-10,30,1
16081,8,4436.56,554.57,2010-02-03,2011-10-14,57,1
17722,5,4430.36,886.07,2010-11-29,2011-09-04,97,1
12349,4,4428.69,1107.17,2010-04-29,2011-11-21,19,1
15845,11,4426.28,402.39,2010-01-26,2011-11-22,18,1
17412,16,4417.52,276.1,2009-12-02,2011-12-07,3,1
17138,7,4417.27,631.04,2010-02-04,2011-03-09,276,1
16626,17,4413.1,259.59,2011-03-18,2011-12-09,1,1
16563,6,4412.56,735.43,2009-12-01,2011-10-17,54,1
14211,18,4402.29,244.57,2009-12-09,2011-10-17,54,1
15203,15,4400.18,293.35,2009-12-08,2011-11-14,26,1
16150,10,4395.59,439.56,2009-12-17,2011-10-28,43,1
13505,4,4393.63,1098.41,2011-04-21,2011-09-28,73,1
13880,17,4391.66,258.33,2010-05-26,2011-11-18,22,1
16732,4,4387.64,1096.91,2009-12-08,2011-11-08,32,1
18272,9,4385.98,487.33,2010-03-04,2011-12-07,3,1
13982,9,4382.89,486.99,2010-01-20,2011-10-31,40,1
14514,9,4380.04,486.67,2009-12-13,2011-10-09,62,1
16455,11,4376.87,397.9,2010-03-30,2011-10-07,64,1
16118,1,4376.25,4376.25,2010-02-25,2010-02-25,653,0
15861,12,4369.2,364.1,2010-01-28,2011-11-27,13,1
13297,7,4368.62,624.09,2010-06-15,2011-12-02,8,1
12752,1,4366.78,4366.78,2011-09-19,2011-09-19,82,0
12917,6,4359.2,726.53,2009-12-09,2011-08-03,129,1
12523,23,4352.35,189.23,2009-12-07,2011-11-20,20,1
16283,8,4350.32,543.79,2010-02-28,2011-12-04,6,1
17372,28,4347.31,155.26,2009-12-03,2011-10-30,41,1
12408,8,4340.77,542.6,2010-07-29,2011-11-07,33,1
15633,13,4335.96,333.54,2009-12-08,2010-07-18,510,1
16477,11,4320.02,392.73,2010-08-12,2011-10-07,64,1
14334,12,4318.48,359.87,2010-05-20,2011-11-23,17,1
18259,7,4318.2,616.89,2009-12-08,2011-11-15,25,1
12370,7,4316.56,616.65,2010-02-09,2011-10-19,52,1
12967,3,4306.92,1435.64,2010-11-21,2010-12-16,359,1
14482,12,4306.72,358.89,2010-08-26,2011-11-21,19,1
12928,12,4304.89,358.74,2010-06-08,2011-11-04,36,1
14854,11,4303.06,391.19,2010-01-22,2011-09-22,79,1
17937,7,4301.22,614.46,2010-12-12,2011-12-01,9,1
18230,9,4291.06,476.78,2010-07-02,2011-11-30,10,1
18077,18,4283.66,237.98,2009-12-07,2011-12-01,9,1
17930,13,4275.22,328.86,2010-03-04,2011-11-04,36,1
16241,16,4270.51,266.91,2010-10-25,2011-11-30,10,1
14239,21,4263.17,203.01,2009-12-05,2011-10-27,44,1
14047,14,4255.03,303.93,2010-02-01,2011-12-01,9,1
12360,8,4252.89,531.61,2010-02-22,2011-10-18,53,1
16571,10,4248.74,424.87,2010-03-18,2011-11-13,27,1
12935,15,4243.86,282.92,2010-04-11,2011-12-07,3,1
17728,5,4238.76,847.75,2010-09-12,2011-12-06,4,1
13911,20,4234.99,211.75,2010-03-01,2011-10-13,58,1
16875,11,4234.53,384.96,2010-01-05,2011-10-03,68,1
16712,13,4232.87,325.61,2010-11-03,2011-11-30,10,1
16743,14,4212.15,300.87,2010-04-22,2011-11-10,30,1
15804,13,4206.39,323.57,2011-05-25,2011-12-09,1,1
15708,9,4204.44,467.16,2010-10-10,2011-10-30,41,1
18079,5,4203.93,840.79,2010-08-05,2011-10-25,46,1
15518,15,4189.99,279.33,2009-12-20,2011-10-06,65,1
15752,9,4184.56,464.95,2010-09-08,2011-10-31,40,1
14868,12,4184.01,348.67,2010-10-15,2011-12-06,4,1
17738,13,4183.56,321.81,2010-03-19,2011-11-20,20,1
18287,7,4182.99,597.57,2010-05-17,2011-10-28,43,1
16072,4,4180.09,1045.02,2010-06-08,2011-02-24,289,1
17218,18,4178.93,232.16,2010-01-25,2011-12-05,5,1
17673,13,4173.88,321.07,2010-03-19,2011-12-08,2,1
17526,12,4166.04,347.17,2009-12-17,2011-12-05,5,1
18194,6,4162.04,693.67,2010-01-28,2011-09-18,83,1
14740,11,4161.06,378.28,2010-02-25,2011-05-26,198,1
12653,3,4160.83,1386.94,2010-07-01,2011-07-14,149,1
13461,6,4160.0,693.33,2010-04-21,2011-11-01,39,1
16749,2,4157.88,2078.94,2009-12-15,2010-04-27,592,1
17646,12,4149.79,345.82,2009-12-16,2011-05-04,220,1
16209,9,4146.78,460.75,2010-06-11,2011-09-12,89,1
12569,32,4124.69,128.9,2011-04-01,2011-12-07,3,1
15493,9,4121.68,457.96,2010-02-23,2011-11-07,33,1
13450,13,4120.04,316.93,2010-04-15,2011-11-13,27,1
14408,11,4102.27,372.93,2009-12-07,2011-11-29,11,1
14566,4,4092.0,1023.0,2010-06-24,2011-08-21,111,1
15050,5,4087.19,817.44,2010-08-16,2011-11-14,26,1
12876,4,4081.79,1020.45,2010-04-28,2011-10-13,58,1
14878,25,4076.5,163.06,2010-02-21,2011-11-27,13,1
14913,8,4073.13,509.14,2010-08-11,2011-11-04,36,1
12371,5,4067.38,813.48,2010-03-04,2011-10-26,45,1
13421,8,4058.75,507.34,2010-02-14,2011-10-30,41,1
14025,8,4057.9,507.24,2010-05-05,2010-09-01,465,1
15024,16,4050.61,253.16,2010-10-11,2011-11-30,10,1
17083,9,4049.79,449.98,2010-02-09,2011-08-22,110,1
17287,21,4049.56,192.84,2009-12-03,2011-11-13,27,1
13048,9,4049.13,449.9,2010-01-27,2011-11-25,15,1
17211,13,4046.65,311.28,2009-12-13,2011-11-13,27,1
12840,7,4041.97,577.42,2010-02-03,2011-07-19,144,1
14824,10,4022.91,402.29,2010-03-12,2011-11-29,11,1
12726,11,4014.6,364.96,2010-03-25,2011-11-11,29,1
15782,4,4014.1,1003.52,2010-10-05,2011-11-30,10,1
16928,29,4013.78,138.41,2010-02-03,2011-09-20,81,1
12721,8,4013.08,501.63,2010-08-25,2011-11-08,32,1
13895,6,4008.52,668.09,2009-12-03,2011-11-11,29,1
16841,12,4006.06,333.84,2010-01-12,2011-11-03,37,1
17618,11,4001.64,363.79,2010-01-24,2011-12-04,6,1
17307,11,3999.89,363.63,2010-01-19,2010-11-09,396,1
13126,13,3998.25,307.56,2010-03-02,2011-12-05,5,1
15665,5,3987.07,797.41,2010-03-14,2011-06-24,169,1
14547,8,3974.75,496.84,2011-10-16,2011-12-06,4,1
15572,10,3965.2,396.52,2010-04-14,2011-12-05,5,1
17019,11,3961.11,360.1,2009-12-02,2011-11-28,12,1
